direction,entry,sl,tp,risk,score,pattern,context,htf,macd,ignition,vr,atr,symbol,entry_time,risk_money,exit_time,exit,pnl,R,result
SELL,2991.4539990409403,2998.9897411426564,2976.382514837508,7.535742101716096,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.0233455949302546,2.728264924662372,XAUUSDm,2025-02-01 03:45:00,33.807265760210875,2025-02-02 00:15:00,2998.9897411426564,-33.807265760210875,-1.0,LOSS
SELL,2999.0273428045693,3005.4518244330206,2986.1783795476667,6.4244816284513035,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.0675805933383313,2.597580285799246,XAUUSDm,2025-01-30 18:30:00,33.7233715202277,2025-02-02 16:45:00,3005.4518244330206,-33.7233715202277,-1.0,LOSS
BUY,2997.717030049253,2991.726011358043,3009.6990674316735,5.991018691210229,65,HAMMER,4,BULL,BULL,YES,0.9696123698056481,2.604980326956831,XAUUSDm,2025-02-02 02:00:00,33.72274759581034,2025-02-02 23:15:00,3009.6990674316735,67.44549519162068,2.0,WIN
SELL,3002.6957737597813,3011.2904029523397,2985.5065153746646,8.594629192558386,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.792910656379291,2.8358126200255573,XAUUSDm,2025-01-30 05:30:00,33.892835698721306,2025-02-03 01:45:00,3011.2904029523397,-33.892835698721306,-1.0,LOSS
BUY,3004.0390235586333,2998.6023030565866,3014.9124645627267,5.436720502046683,75,HAMMER,4,BULL,CROSS_UP,YES,0.8663633559531154,2.9334198993511302,XAUUSDm,2025-02-02 18:30:00,33.63843916700977,2025-02-03 03:15:00,3014.9124645627267,67.27687833401954,2.0,WIN
BUY,3007.8016669936446,3002.671915504993,3018.0611699709475,5.129751488651436,65,ENGULFING_BULL,4,BULL,BEAR,YES,0.696457765667575,2.7708531086281947,XAUUSDm,2025-02-03 00:45:00,33.80705290498883,2025-02-03 05:30:00,3018.0611699709475,67.61410580997766,2.0,WIN
BUY,3011.804169244319,3005.174291993289,3025.063923746379,6.629877251029939,65,HAMMER,4,BULL,BULL,YES,0.7768526228143214,2.6792723876310665,XAUUSDm,2025-02-03 03:15:00,33.72232081574202,2025-02-03 09:00:00,3025.063923746379,67.44464163148405,2.0,WIN
BUY,3022.3911807508503,3014.669905211265,3037.833731830021,7.721275539585349,65,HAMMER,4,BULL,BEAR,YES,1.258167330677291,2.9022091692486356,XAUUSDm,2025-02-03 10:45:00,34.228159880180726,2025-02-04 02:15:00,3014.669905211265,-34.228159880180726,-1.0,LOSS
BUY,3019.300743972975,3013.381576268468,3031.1390793819887,5.91916770450689,75,HAMMER,4,BULL,CROSS_UP,YES,1.2803053435114502,3.174667873633661,XAUUSDm,2025-02-04 05:00:00,34.14258948048028,2025-02-04 06:30:00,3013.381576268468,-34.14258948048028,-1.0,LOSS
SELL,3014.3366795651937,3021.4705116647674,3000.069015366046,7.133832099573738,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.5690251209956212,2.7081812441838773,XAUUSDm,2025-02-04 09:15:00,34.05723300677908,2025-02-05 00:30:00,3021.4705116647674,-34.05723300677908,-1.0,LOSS
BUY,3019.210352382009,3012.334986351747,3032.961084442534,6.875366030262285,65,HAMMER,4,BULL,BEAR,YES,1.0835717130752798,2.960548193564223,XAUUSDm,2025-02-05 03:00:00,33.972089924262136,2025-02-05 08:30:00,3012.334986351747,-33.972089924262136,-1.0,LOSS
SELL,3014.8365931361845,3019.8715680270243,3004.766643354505,5.034974890839749,80,ENGULFING_BEAR,8,BEAR,BULL,YES,0.850149187755553,2.66240106281512,XAUUSDm,2025-02-05 13:15:00,33.88715969945148,2025-02-06 00:30:00,3019.8715680270243,-33.88715969945148,-1.0,LOSS
BUY,3017.221717398374,3011.687895436921,3028.2893613212805,5.533821961453214,65,HAMMER,4,BULL,BULL,YES,0.9065066329753632,2.7772486383478716,XAUUSDm,2025-02-06 02:15:00,33.80244180020285,2025-02-06 05:15:00,3011.687895436921,-33.80244180020285,-1.0,LOSS
BUY,3017.970370605623,3008.652342482661,3036.606426851547,9.318028122962005,65,HAMMER,4,BULL,BULL,YES,1.132633434845328,3.2841832615140447,XAUUSDm,2025-02-03 07:00:00,34.05954827610202,2025-02-06 11:15:00,3008.652342482661,-34.05954827610202,-1.0,LOSS
BUY,3012.9119064189945,3005.2214377725436,3028.2928437118962,7.690468646450881,75,HAMMER,4,BULL,CROSS_DOWN,YES,1.2217334442991319,3.03351774493794,XAUUSDm,2025-02-03 05:00:00,33.89051301157707,2025-02-06 19:30:00,3005.2214377725436,-33.89051301157707,-1.0,LOSS
SELL,3014.3701226654957,3019.8215390991004,3003.4672897982864,5.451416433604663,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.135426206088135,2.8142207928577982,XAUUSDm,2025-02-06 07:45:00,33.71793569570234,2025-02-06 22:00:00,3003.4672897982864,67.43587139140467,2.0,WIN
SELL,3005.7740000165786,3011.683662831547,2993.954674386642,5.909662814968215,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.112927191679049,2.5792954969136277,XAUUSDm,2025-02-06 21:30:00,33.54806054248314,2025-02-07 08:30:00,3011.683662831547,-33.54806054248314,-1.0,LOSS
SELL,3010.2931759209,3014.8645639450683,3001.1503998725634,4.5713880241683,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.2134980149977945,3.047136526889712,XAUUSDm,2025-02-06 14:30:00,33.63278682501208,2025-02-07 12:45:00,3001.1503998725634,67.26557365002417,2.0,WIN
BUY,3006.7084541786267,3000.348500807797,3019.428360920286,6.359953370829771,60,HAMMER,4,BEAR,BULL,YES,1.3205342237061768,3.1343434587856573,XAUUSDm,2025-02-07 02:30:00,33.716650220961654,2025-02-07 12:45:00,3000.348500807797,-33.716650220961654,-1.0,LOSS
SELL,3001.8969705219647,3006.9819907618626,2991.726930042169,5.085020239897858,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9314087258519644,2.981086492585053,XAUUSDm,2025-02-07 15:45:00,33.716652378178104,2025-02-08 01:15:00,3006.9819907618626,-33.716652378178104,-1.0,LOSS
SELL,2999.7756194119847,3008.4619057556047,2982.403046724745,8.68628634361994,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.1836884643644379,2.772756450126508,XAUUSDm,2025-02-07 14:45:00,33.716652378178104,2025-02-08 02:45:00,3008.4619057556047,-33.716652378178104,-1.0,LOSS
BUY,3005.675336127901,3002.1927519726596,3012.640504438384,3.4825841552415113,65,HAMMER,4,BULL,BEAR,YES,0.9691735975933464,3.1972420338004537,XAUUSDm,2025-02-08 05:00:00,33.54806911628721,2025-02-08 13:00:00,3012.640504438384,67.09613823257442,2.0,WIN
SELL,3004.5985307747824,3013.6088265049257,2986.577939314496,9.010295730143298,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.6901303140354625,2.5323377121228425,XAUUSDm,2025-02-07 12:00:00,33.632780069605445,2025-02-08 13:30:00,3013.6088265049257,-33.632780069605445,-1.0,LOSS
BUY,3013.094822427677,3009.7839587979547,3019.716549687122,3.310863629722462,65,HAMMER,4,BULL,BEAR,YES,0.9123920953128344,3.045062673326789,XAUUSDm,2025-02-08 17:45:00,33.631727511694635,2025-02-08 19:00:00,3009.7839587979547,-33.631727511694635,-1.0,LOSS
BUY,3014.181997933147,3006.6357796102457,3029.27443457895,7.546218322901495,65,HAMMER,4,BULL,BULL,YES,1.2504118616144977,3.0076731686169857,XAUUSDm,2025-02-08 16:00:00,33.631727511694635,2025-02-08 20:00:00,3006.6357796102457,-33.631727511694635,-1.0,LOSS
BUY,3007.7048875594787,3002.1852451668924,3018.7441723446514,5.51964239258632,80,ENGULFING_BULL,4,BULL,BEAR,YES,0.8177389261281184,3.2222647196911653,XAUUSDm,2025-02-08 05:30:00,33.54806911628721,2025-02-09 04:00:00,3002.1852451668924,-33.54806911628721,-1.0,LOSS
SELL,3000.512783156913,3008.3674851111314,2984.803379248476,7.854701954218399,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.9975076968186484,2.715933955083485,XAUUSDm,2025-02-09 08:45:00,33.37969870134545,2025-02-09 21:00:00,3008.3674851111314,-33.37969870134545,-1.0,LOSS
BUY,3007.69864898121,3000.9160078020936,3021.2639313394434,6.782641179116581,65,ENGULFING_BULL,4,BULL,BULL,YES,1.2239411809757217,2.931840778630582,XAUUSDm,2025-02-09 22:30:00,33.296249454592086,2025-02-10 00:30:00,3000.9160078020936,-33.296249454592086,-1.0,LOSS
SELL,3004.8340100909754,3013.3133833881298,2987.875263496667,8.479373297154325,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.8735636198526073,3.149921395223958,XAUUSDm,2025-02-09 00:30:00,33.463568874136165,2025-02-10 08:30:00,3013.3133833881298,-33.463568874136165,-1.0,LOSS
SELL,3008.848542850989,3014.378415070973,2997.7887984110207,5.5298722199840995,75,ENGULFING_BEAR,8,BULL,BEAR,YES,1.323235159897497,2.6816891027126206,XAUUSDm,2025-02-08 22:00:00,33.463568874136165,2025-02-10 10:00:00,3014.378415070973,-33.463568874136165,-1.0,LOSS
BUY,3011.702148025405,3006.0729923614035,3022.9604593534086,5.629155664001701,80,ENGULFING_BULL,4,BULL,BEAR,YES,1.0041816703449877,2.839071775177867,XAUUSDm,2025-02-10 12:15:00,33.04569098658492,2025-02-10 16:15:00,3006.0729923614035,-33.04569098658492,-1.0,LOSS
BUY,3011.089955326334,3004.8249608315214,3023.619944315959,6.264994494812527,80,ENGULFING_BULL,4,BULL,BULL,YES,0.6676441083416931,2.78024356702794,XAUUSDm,2025-02-10 10:00:00,33.129349908770266,2025-02-10 20:00:00,3004.8249608315214,-33.129349908770266,-1.0,LOSS
SELL,3008.166951799524,3012.8893140153714,2998.72222736783,4.72236221584717,65,ENGULFING_BEAR,8,BULL,BULL,YES,0.7884282597246257,2.8971312463813126,XAUUSDm,2025-02-10 19:45:00,32.963076759118465,2025-02-11 11:30:00,3012.8893140153714,-32.963076759118465,-1.0,LOSS
SELL,3006.605871733088,3012.942522273378,2993.932570652508,6.336650540290066,65,ENGULFING_BEAR,8,BULL,BEAR,YES,0.9316763221827696,3.0744921064039037,XAUUSDm,2025-02-10 21:45:00,32.88025338434654,2025-02-11 11:30:00,3012.942522273378,-32.88025338434654,-1.0,LOSS
BUY,3010.636233568475,3005.720615774129,3020.4674691571668,4.9156177943459625,65,HAMMER,4,BULL,BULL,YES,1.2768169837888579,2.5583724423302208,XAUUSDm,2025-02-11 13:00:00,32.715645058987874,2025-02-11 16:45:00,3005.720615774129,-32.715645058987874,-1.0,LOSS
BUY,3011.7140792911537,3005.692104524637,3023.7580288241866,6.0219747665164505,65,ENGULFING_BULL,4,BULL,BULL,YES,0.8561348490787927,2.6534099406346416,XAUUSDm,2025-02-11 13:45:00,32.715645058987874,2025-02-11 16:45:00,3005.692104524637,-32.715645058987874,-1.0,LOSS
SELL,3006.411293501855,3010.60653016709,2998.0208201713854,4.195236665234916,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9413079721127614,2.5891741634235195,XAUUSDm,2025-02-11 23:00:00,32.55206683369293,2025-02-12 02:45:00,3010.60653016709,-32.55206683369293,-1.0,LOSS
BUY,3006.1875693869133,2998.5042964920253,3021.5541151766893,7.683272894887978,75,HAMMER,4,BULL,CROSS_UP,YES,0.8511465683130212,3.171512234275139,XAUUSDm,2025-02-10 02:15:00,33.21300883095561,2025-02-12 16:30:00,3021.5541151766893,66.42601766191122,2.0,WIN
BUY,3010.5929815393515,3004.009357617982,3023.7602293820905,6.583623921369508,65,HAMMER,4,BULL,BULL,YES,0.7633099675158146,2.5186969244143604,XAUUSDm,2025-02-12 04:15:00,32.47068666660871,2025-02-12 19:30:00,3023.7602293820905,64.94137333321741,2.0,WIN
BUY,3010.857322011953,3004.0309571197135,3024.5100517964315,6.826364892239326,65,HAMMER,4,BULL,BULL,YES,1.0016999286029986,2.446698585308739,XAUUSDm,2025-02-12 04:30:00,32.47068666660871,2025-02-12 20:30:00,3024.5100517964315,64.94137333321741,2.0,WIN
BUY,3026.373249511857,3018.6133566672715,3041.893035201028,7.759892844585465,65,HAMMER,4,BULL,BULL,YES,1.2979210447313119,2.98809510056355,XAUUSDm,2025-02-12 23:15:00,32.96145857742957,2025-02-13 23:00:00,3018.6133566672715,-32.96145857742957,-1.0,LOSS
BUY,3026.6504712052524,3018.636525537984,3042.678362539789,8.013945667268217,65,HAMMER,4,BULL,BULL,YES,1.1129873073436083,2.910865531520856,XAUUSDm,2025-02-12 23:30:00,32.96145857742957,2025-02-13 23:00:00,3018.636525537984,-32.96145857742957,-1.0,LOSS
BUY,3021.395970693477,3012.2194715458413,3039.7489689887484,9.176499147635695,65,HAMMER,4,BULL,BULL,YES,1.2313978494623654,2.698395862058641,XAUUSDm,2025-02-12 18:00:00,32.636751710763484,2025-02-14 02:15:00,3012.2194715458413,-32.636751710763484,-1.0,LOSS
SELL,3016.455332760816,3025.67246623423,2998.021065813988,9.217133473413924,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.083663481705896,2.7102365129317367,XAUUSDm,2025-02-14 01:30:00,32.79665128454242,2025-02-14 13:00:00,2998.021065813988,65.59330256908484,2.0,WIN
SELL,3016.0335173932185,3026.22998706207,2995.6405780555156,10.196469668851478,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.8838303533763833,2.7412540323436936,XAUUSDm,2025-02-14 00:45:00,32.79665128454242,2025-02-14 14:15:00,2995.6405780555156,65.59330256908484,2.0,WIN
SELL,3006.7117041502984,3013.7329834995903,2992.6691454517145,7.0212793492919445,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.2834602829162132,3.2299563763864128,XAUUSDm,2025-02-14 08:30:00,32.715059405265514,2025-02-14 14:45:00,2992.6691454517145,65.43011881053103,2.0,WIN
SELL,2994.397205841544,2997.884433072644,2987.422751379344,3.4872272310999506,90,ENGULFING_BEAR,8,BEAR,BULL,YES,1.3270504985525893,2.5679368916628933,XAUUSDm,2025-02-14 18:45:00,33.20660121513727,2025-02-15 01:00:00,2987.422751379344,66.41320243027454,2.0,WIN
SELL,2991.941974082336,2997.215868709567,2981.3941848278737,5.27389462723113,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.193406017173196,2.6228299225802707,XAUUSDm,2025-02-14 20:45:00,33.20660121513727,2025-02-15 03:00:00,2981.3941848278737,66.41320243027454,2.0,WIN
SELL,2993.7695345809298,3000.9237653373916,2979.461073068006,7.154230756461857,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.6978497626361352,2.7974130541134574,XAUUSDm,2025-02-14 17:45:00,33.20660121513727,2025-02-15 09:00:00,2979.461073068006,66.41320243027454,2.0,WIN
SELL,2982.0845811979616,2987.340349109626,2971.573045374633,5.255767911664407,80,ENGULFING_BEAR,8,BEAR,BULL,YES,0.7785040230455945,3.1389784161223404,XAUUSDm,2025-02-15 07:45:00,33.53866722728864,2025-02-15 16:30:00,2971.573045374633,67.07733445457728,2.0,WIN
SELL,2976.583289013235,2981.4052753823107,2966.939316275084,4.821986369075603,80,ENGULFING_BEAR,8,BEAR,BULL,YES,1.0214034855211716,3.3330153628463406,XAUUSDm,2025-02-15 14:30:00,33.70470023336433,2025-02-15 20:30:00,2966.939316275084,67.40940046672866,2.0,WIN
SELL,2976.531279724305,2984.8853808582608,2959.8230774563935,8.354101133955737,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.0777320891981654,3.270869304240326,XAUUSDm,2025-02-15 12:15:00,33.70470023336433,2025-02-16 08:15:00,2959.8230774563935,67.40940046672866,2.0,WIN
SELL,2970.00104512388,2977.991709574512,2954.0197162226164,7.990664450631812,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.9100646606788388,2.871781536147713,XAUUSDm,2025-02-15 19:00:00,33.87239356950077,2025-02-16 12:00:00,2954.0197162226164,67.74478713900155,2.0,WIN
SELL,2963.8440601670472,2971.937400478072,2947.6573795449976,8.093340311024804,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.2094982839072923,2.7926164939270683,XAUUSDm,2025-02-15 23:30:00,34.04091707066759,2025-02-16 15:45:00,2947.6573795449976,68.08183414133518,2.0,WIN
SELL,2960.2588276173537,2970.7499092589974,2939.2766643340665,10.491081641643632,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.2252716547656006,2.9918767665401553,XAUUSDm,2025-02-16 09:45:00,34.20944057183441,2025-02-17 03:15:00,2939.2766643340665,68.41888114366883,2.0,WIN
SELL,2946.673671852626,2952.7859918354884,2934.4490318869007,6.112319982862573,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9592661755350803,3.057194919153625,XAUUSDm,2025-02-16 19:15:00,34.54900712503526,2025-02-17 05:00:00,2934.4490318869007,69.09801425007052,2.0,WIN
SELL,2951.2544018670737,2960.981311689001,2931.8005822232194,9.726909821927165,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.9000367887508175,3.23192203751965,XAUUSDm,2025-02-16 14:45:00,34.37880253968192,2025-02-17 08:15:00,2931.8005822232194,68.75760507936384,2.0,WIN
SELL,2932.972175915907,2938.1188485082957,2922.6788307311294,5.146672592388768,80,ENGULFING_BEAR,8,BEAR,BULL,YES,1.1638616080524877,2.9778821240493234,XAUUSDm,2025-02-17 11:45:00,35.06469337621802,2025-02-17 17:30:00,2922.6788307311294,70.12938675243603,2.0,WIN
SELL,2935.361778284052,2943.2979396557325,2919.489455540691,7.936161371680555,80,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9452436194895592,2.783177199491114,XAUUSDm,2025-02-17 07:15:00,34.89279936351961,2025-02-17 18:30:00,2919.489455540691,69.78559872703921,2.0,WIN
SELL,2936.2019256558747,2946.589479476613,2915.4268180143977,10.387553820738503,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.7289512555391433,3.0320454633872593,XAUUSDm,2025-02-17 05:00:00,34.72005432789443,2025-02-17 19:45:00,2915.4268180143977,69.44010865578886,2.0,WIN
SELL,2917.399141918203,2921.8978593855745,2908.40170698346,4.498717467371534,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9476399169619828,2.903494209258865,XAUUSDm,2025-02-18 00:00:00,35.58808111155618,2025-02-18 03:45:00,2908.40170698346,71.17616222311236,2.0,WIN
SELL,2917.853363346625,2923.4189036490507,2906.7222827417736,5.565540302425688,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.1919814135902465,2.8100191169659454,XAUUSDm,2025-02-17 22:15:00,35.58808111155618,2025-02-18 05:00:00,2906.7222827417736,71.17616222311236,2.0,WIN
SELL,2915.882690821481,2921.8743665894112,2903.8993392856205,5.991675767930246,80,ENGULFING_BEAR,8,BEAR,BULL,YES,1.1365086843852399,2.677910103003753,XAUUSDm,2025-02-18 01:45:00,35.58808111155618,2025-02-18 08:15:00,2903.8993392856205,71.17616222311236,2.0,WIN
SELL,2907.1713251709566,2911.622778097337,2898.2684193181963,4.4514529263801705,80,ENGULFING_BEAR,8,BEAR,BULL,YES,0.8285837735923168,3.0205389297865666,XAUUSDm,2025-02-18 10:30:00,36.12190232822951,2025-02-18 20:30:00,2898.2684193181963,72.24380465645902,2.0,WIN
SELL,2905.1331914274806,2911.6578624265658,2892.0838494293102,6.524670999085174,65,ENGULFING_BEAR,8,BEAR,BULL,YES,0.9179553430257221,3.014110427944139,XAUUSDm,2025-02-18 11:15:00,36.12190232822951,2025-02-18 22:30:00,2892.0838494293102,72.24380465645902,2.0,WIN
SELL,2906.50359579371,2915.0431854622743,2889.4244164565807,8.539589668564531,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.1844802975907263,3.134062425067224,XAUUSDm,2025-02-18 06:45:00,35.94396192267173,2025-02-18 23:45:00,2889.4244164565807,71.88792384534347,2.0,WIN
SELL,2895.412881256117,2905.567386377165,2875.1038710140215,10.154505121047805,80,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.9701336892819155,2.950675887965753,XAUUSDm,2025-02-18 22:15:00,36.30251183987066,2025-02-19 07:30:00,2875.1038710140215,72.60502367974132,2.0,WIN
SELL,2889.27825738262,2899.3868548244714,2869.0610624989167,10.108597441851543,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,1.0917456944082442,2.8144726301880363,XAUUSDm,2025-02-19 01:15:00,36.662841161125165,2025-02-19 15:15:00,2869.0610624989167,73.32568232225033,2.0,WIN
SELL,2871.7463749128588,2875.8430213488227,2863.553082040931,4.096646435963976,65,ENGULFING_BEAR,8,BEAR,BULL,YES,1.0653192343729085,2.768015293633696,XAUUSDm,2025-02-19 19:30:00,37.02766792613014,2025-02-19 20:00:00,2875.8430213488227,-37.02766792613014,-1.0,LOSS
SELL,2873.2830668643505,2881.0279895614303,2857.793221470191,7.744922697079801,80,ENGULFING_BEAR,8,BEAR,BULL,YES,1.0247362460511413,3.0685981070677633,XAUUSDm,2025-02-19 09:00:00,36.84435372032452,2025-02-19 22:30:00,2881.0279895614303,-36.84435372032452,-1.0,LOSS
BUY,2879.550784258779,2873.018250916461,2892.615850943415,6.532533342317947,60,HAMMER,4,BEAR,BULL,YES,1.4571447351123963,3.1463576323054614,XAUUSDm,2025-02-20 00:15:00,36.842987872014014,2025-02-20 13:15:00,2892.615850943415,73.68597574402803,2.0,WIN
BUY,2880.703943531343,2873.7993152840468,2894.513200025936,6.904628247296387,85,ENGULFING_BULL,4,BEAR,CROSS_UP,YES,1.3646192826875192,3.1122963952827507,XAUUSDm,2025-02-20 01:00:00,36.842987872014014,2025-02-20 13:30:00,2894.513200025936,73.68597574402803,2.0,WIN
SELL,2885.347338556832,2896.7929395836063,2862.456136503283,11.445601026774511,65,ENGULFING_BEAR,8,BEAR,BEAR,YES,0.8443934591977601,2.760098208785989,XAUUSDm,2025-02-19 02:45:00,36.662841161125165,2025-02-20 14:45:00,2896.7929395836063,-36.662841161125165,-1.0,LOSS
BUY,2897.7325864723957,2886.6861451439054,2919.8254691293764,11.046441328490346,65,HAMMER,4,BULL,BULL,YES,0.888977293592019,3.093279681790028,XAUUSDm,2025-02-20 16:45:00,37.11976064783134,2025-02-21 16:45:00,2919.8254691293764,74.23952129566268,2.0,WIN
BUY,2898.075958771369,2886.089461350031,2922.048953614046,11.9864974213383,65,HAMMER,4,BULL,BULL,YES,1.1208283520090778,3.147037479579402,XAUUSDm,2025-02-20 16:15:00,37.11976064783134,2025-02-21 18:00:00,2922.048953614046,74.23952129566268,2.0,WIN
BUY,2898.642923462568,2886.659971647891,2922.608827091922,11.982951814677108,65,HAMMER,4,BULL,BULL,YES,1.136433574928129,3.1805246685054436,XAUUSDm,2025-02-20 17:00:00,37.11976064783134,2025-02-21 18:00:00,2922.608827091922,74.23952129566268,2.0,WIN
BUY,2923.277876337432,2916.7941161636622,2936.245396684972,6.4837601737699515,90,ENGULFING_BULL,4,BULL,BEAR,YES,1.3362043795620437,2.6177737657570623,XAUUSDm,2025-02-21 21:15:00,37.67655705754882,2025-02-22 08:15:00,2936.245396684972,75.35311411509764,2.0,WIN
BUY,2923.077888944945,2915.569980203926,2938.093706426982,7.507908741018582,65,ENGULFING_BULL,4,BULL,BEAR,YES,1.073513789147155,2.8375446206737687,XAUUSDm,2025-02-21 20:45:00,37.67655705754882,2025-02-22 08:45:00,2938.093706426982,75.35311411509764,2.0,WIN
BUY,2922.497388714842,2914.1102265026184,2939.2717131392897,8.387162212223757,75,HAMMER,4,BULL,BULL,YES,1.3423837051568337,2.992112777683728,XAUUSDm,2025-02-21 19:30:00,37.67655705754882,2025-02-22 09:15:00,2939.2717131392897,75.35311411509764,2.0,WIN
BUY,2943.9282940496387,2933.524050120609,2964.736781907698,10.40424392902969,65,HAMMER,4,BULL,BULL,YES,0.8993851634775613,2.5835818247377182,XAUUSDm,2025-02-22 12:30:00,38.24170541341205,2025-02-23 14:15:00,2964.736781907698,76.4834108268241,2.0,WIN
BUY,2946.486056794459,2936.6781357681566,2966.1018988470632,9.80792102630221,65,ENGULFING_BULL,4,BULL,BEAR,YES,1.1719541101735091,2.895940325246058,XAUUSDm,2025-02-22 13:45:00,38.24170541341205,2025-02-23 15:45:00,2966.1018988470632,76.4834108268241,2.0,WIN
BUY,2946.056911967283,2933.462757699739,2971.2452205023715,12.594154267544127,65,HAMMER,4,BULL,BULL,YES,0.9030919555615045,2.787889894304629,XAUUSDm,2025-02-22 13:00:00,38.24170541341205,2025-02-23 18:30:00,2971.2452205023715,76.4834108268241,2.0,WIN
BUY,2964.5442980202583,2957.628735156008,2978.3754237487587,6.915562864250205,80,ENGULFING_BULL,4,BULL,BEAR,YES,0.6384701343060153,2.6320241642368143,XAUUSDm,2025-02-23 17:30:00,38.62412246754617,2025-02-23 22:15:00,2978.3754237487587,77.24824493509234,2.0,WIN
BUY,2964.9053674822853,2955.0763814975635,2984.563339451729,9.82898598472184,65,ENGULFING_BULL,4,BULL,BULL,YES,0.8198773578900465,2.6743858909014437,XAUUSDm,2025-02-23 15:45:00,38.43291394047911,2025-02-24 02:30:00,2984.563339451729,76.86582788095822,2.0,WIN
BUY,2975.560964792904,2968.591101228775,2989.500691921162,6.9698635641289,80,MARUBOZU,4,BULL,BEAR,YES,0.9065644086892926,2.8698838063976924,XAUUSDm,2025-02-23 23:45:00,39.00845160695096,2025-02-24 05:30:00,2989.500691921162,78.01690321390193,2.0,WIN
BUY,2972.056586290473,2960.5977399210783,2994.974279029263,11.458846369394905,65,HAMMER,4,BULL,BULL,YES,1.0050645733096988,2.8852095039017382,XAUUSDm,2025-02-23 20:45:00,38.815330994613234,2025-02-24 07:00:00,2994.974279029263,77.63066198922647,2.0,WIN
BUY,2986.109164465889,2975.562345723225,3007.202801951217,10.546818742664072,65,HAMMER,4,BULL,BULL,YES,0.8389539868533867,2.535550983116753,XAUUSDm,2025-02-24 04:30:00,39.200616176653355,2025-02-24 20:45:00,3007.202801951217,78.40123235330671,2.0,WIN
BUY,2994.3806679588174,2984.0817743540906,3014.978455168271,10.2988936047268,75,HAMMER,4,BULL,CROSS_DOWN,YES,0.8913561138230741,2.567496161047789,XAUUSDm,2025-02-24 08:30:00,39.589735089661175,2025-02-24 23:15:00,3014.978455168271,79.17947017932235,2.0,WIN
BUY,2993.135421709993,2981.558062289438,3016.2901405511025,11.577359420554785,65,HAMMER,4,BULL,BULL,YES,0.9289527958212062,2.6118856058318496,XAUUSDm,2025-02-24 07:00:00,39.395658434688116,2025-02-25 00:45:00,3016.2901405511025,78.79131686937623,2.0,WIN
BUY,3009.4773641140005,2998.341678148862,3031.748736044278,11.135685965138691,65,HAMMER,4,BULL,BULL,YES,0.9723461562185167,2.5914765536878934,XAUUSDm,2025-02-24 22:15:00,39.78573817054444,2025-02-25 20:30:00,3031.748736044278,79.57147634108888,2.0,WIN
BUY,3013.584246792437,3003.786595805942,3033.1795487654276,9.797650986495228,65,ENGULFING_BULL,4,BULL,BULL,YES,0.8456757940397489,2.74213161169053,XAUUSDm,2025-02-25 00:45:00,39.98368684599275,2025-02-25 21:45:00,3033.1795487654276,79.9673736919855,2.0,WIN
BUY,3019.296199381251,3007.4361372579947,3043.0163236277635,11.860062123256284,65,HAMMER,4,BULL,BULL,YES,0.8639212365022231,3.0204636850614968,XAUUSDm,2025-02-25 02:30:00,40.18066513816619,2025-02-26 04:30:00,3043.0163236277635,80.36133027633238,2.0,WIN
BUY,3036.926139085921,3027.1574079194365,3056.46360141889,9.768731166484486,75,HAMMER,4,BULL,CROSS_UP,YES,1.286613683617356,3.1596629032244543,XAUUSDm,2025-02-26 01:15:00,40.57951226324887,2025-02-26 23:15:00,3056.46360141889,81.15902452649775,2.0,WIN
